DATE,CPI
30/3/2021,117.3
31/3/2021,117.3
1/4/2021,117.3
2/4/2021,117.3
3/4/2021,117.3
4/4/2021,117.3
5/4/2021,117.3
6/4/2021,117.3
7/4/2021,117.4
8/4/2021,117.4
9/4/2021,117.4
10/4/2021,117.4
11/4/2021,117.4
12/4/2021,117.4
13/4/2021,117.4
14/4/2021,117.4
15/4/2021,117.4
16/4/2021,117.4
17/4/2021,117.4
18/4/2021,117.4
19/4/2021,117.4
20/4/2021,117.4
21/4/2021,117.4
22/4/2021,117.4
23/4/2021,117.4
24/4/2021,117.5
25/4/2021,117.5
26/4/2021,117.5
27/4/2021,117.5
28/4/2021,117.5
29/4/2021,117.5
30/4/2021,117.5
1/5/2021,117.5
2/5/2021,117.5
3/5/2021,117.5
4/5/2021,117.5
5/5/2021,117.5
6/5/2021,117.5
7/5/2021,117.5
8/5/2021,117.5
9/5/2021,117.5
10/5/2021,117.5
11/5/2021,117.6
12/5/2021,117.6
13/5/2021,117.6
14/5/2021,117.6
15/5/2021,117.6
16/5/2021,117.6
17/5/2021,117.6
18/5/2021,117.6
19/5/2021,117.6
20/5/2021,117.6
21/5/2021,117.6
22/5/2021,117.6
23/5/2021,117.6
24/5/2021,117.6
25/5/2021,117.6
26/5/2021,117.6
27/5/2021,117.6
28/5/2021,117.7
29/5/2021,117.7
30/5/2021,117.7
31/5/2021,117.7
1/6/2021,117.7
2/6/2021,117.7
3/6/2021,117.7
4/6/2021,117.7
5/6/2021,117.7
6/6/2021,117.7
7/6/2021,117.7
8/6/2021,117.7
9/6/2021,117.7
10/6/2021,117.7
11/6/2021,117.7
12/6/2021,117.7
13/6/2021,117.7
14/6/2021,117.7
15/6/2021,117.8
16/6/2021,117.8
17/6/2021,117.8
18/6/2021,117.8
19/6/2021,117.8
20/6/2021,117.8
21/6/2021,117.8
22/6/2021,117.8
23/6/2021,117.8
24/6/2021,117.8
25/6/2021,117.8
26/6/2021,117.8
27/6/2021,117.8
28/6/2021,117.8
29/6/2021,117.8
30/6/2021,117.8
1/7/2021,117.8
2/7/2021,117.9
3/7/2021,117.9
4/7/2021,117.9
5/7/2021,117.9
6/7/2021,117.9
7/7/2021,117.9
8/7/2021,117.9
9/7/2021,117.9
10/7/2021,117.9
11/7/2021,117.9
12/7/2021,117.9
13/7/2021,117.9
14/7/2021,117.9
15/7/2021,117.9
16/7/2021,117.9
17/7/2021,117.9
18/7/2021,117.9
19/7/2021,118
20/7/2021,118
21/7/2021,118
22/7/2021,118
23/7/2021,118
24/7/2021,118
25/7/2021,118
26/7/2021,118
27/7/2021,118
28/7/2021,118
29/7/2021,118
30/7/2021,118
31/7/2021,118
1/8/2021,118
2/8/2021,118
3/8/2021,118
4/8/2021,118
5/8/2021,118.1
6/8/2021,118.1
7/8/2021,118.1
8/8/2021,118.1
9/8/2021,118.1
10/8/2021,118.1
11/8/2021,118.1
12/8/2021,118.1
13/8/2021,118.1
14/8/2021,118.1
15/8/2021,118.1
16/8/2021,118.1
17/8/2021,118.1
18/8/2021,118.1
19/8/2021,118.1
20/8/2021,118.1
21/8/2021,118.1
22/8/2021,118.1
23/8/2021,118.2
24/8/2021,118.2
25/8/2021,118.2
26/8/2021,118.2
27/8/2021,118.2
28/8/2021,118.2
29/8/2021,118.2
30/8/2021,118.2
31/8/2021,118.2
1/9/2021,118.2
2/9/2021,118.2
3/9/2021,118.2
4/9/2021,118.2
5/9/2021,118.2
6/9/2021,118.2
7/9/2021,118.2
8/9/2021,118.2
9/9/2021,118.3
10/9/2021,118.3
11/9/2021,118.3
12/9/2021,118.3
13/9/2021,118.3
14/9/2021,118.3
15/9/2021,118.3
16/9/2021,118.3
17/9/2021,118.3
18/9/2021,118.3
19/9/2021,118.3
20/9/2021,118.3
21/9/2021,118.3
22/9/2021,118.3
23/9/2021,118.3
24/9/2021,118.3
25/9/2021,118.3
26/9/2021,118.4
27/9/2021,118.4
28/9/2021,118.4
29/9/2021,118.4
30/9/2021,118.4
1/10/2021,118.4
2/10/2021,118.4
3/10/2021,118.4
4/10/2021,118.4
5/10/2021,118.4
6/10/2021,118.4
7/10/2021,118.4
8/10/2021,118.4
9/10/2021,118.4
10/10/2021,118.4
11/10/2021,118.4
12/10/2021,118.4
13/10/2021,118.5
14/10/2021,118.5
15/10/2021,118.5
16/10/2021,118.5
17/10/2021,118.5
18/10/2021,118.5
19/10/2021,118.5
20/10/2021,118.5
21/10/2021,118.5
22/10/2021,118.5
23/10/2021,118.5
24/10/2021,118.5
25/10/2021,118.5
26/10/2021,118.5
27/10/2021,118.5
28/10/2021,118.5
29/10/2021,118.5
30/10/2021,118.5
31/10/2021,118.6
1/11/2021,118.6
2/11/2021,118.6
3/11/2021,118.6
4/11/2021,118.6
5/11/2021,118.6
6/11/2021,118.6
7/11/2021,118.6
8/11/2021,118.6
9/11/2021,118.6
10/11/2021,118.6
11/11/2021,118.6
12/11/2021,118.6
13/11/2021,118.6
14/11/2021,118.6
15/11/2021,118.6
16/11/2021,118.6
17/11/2021,118.7
18/11/2021,118.7
19/11/2021,118.7
20/11/2021,118.7
21/11/2021,118.7
22/11/2021,118.7
23/11/2021,118.7
24/11/2021,118.7
25/11/2021,118.7
26/11/2021,118.7
27/11/2021,118.7
28/11/2021,118.7
29/11/2021,118.7
30/11/2021,118.7
1/12/2021,118.7
2/12/2021,118.7
3/12/2021,118.7
4/12/2021,118.8
5/12/2021,118.8
6/12/2021,118.8
7/12/2021,118.8
8/12/2021,118.8
9/12/2021,118.8
10/12/2021,118.8
11/12/2021,118.8
12/12/2021,118.8
13/12/2021,118.8
14/12/2021,118.8
15/12/2021,118.8
16/12/2021,118.8
17/12/2021,118.8
18/12/2021,118.8
19/12/2021,118.8
20/12/2021,118.8
21/12/2021,118.9
22/12/2021,118.9
23/12/2021,118.9
24/12/2021,118.9
25/12/2021,118.9
26/12/2021,118.9
27/12/2021,118.9
28/12/2021,118.9
29/12/2021,118.9
30/12/2021,118.9
31/12/2021,118.9
1/1/2022,118.9
2/1/2022,118.9
3/1/2022,118.9
4/1/2022,118.9
5/1/2022,118.9
6/1/2022,118.9
7/1/2022,119
8/1/2022,119
9/1/2022,119
10/1/2022,119
11/1/2022,119
12/1/2022,119
13/1/2022,119
14/1/2022,119
15/1/2022,119
16/1/2022,119
17/1/2022,119
18/1/2022,119
19/1/2022,119
20/1/2022,119
21/1/2022,119
22/1/2022,119
23/1/2022,119
24/1/2022,119
25/1/2022,119.1
26/1/2022,119.1
27/1/2022,119.1
28/1/2022,119.1
29/1/2022,119.1
30/1/2022,119.1
31/1/2022,119.1
1/2/2022,119.1
2/2/2022,119.1
3/2/2022,119.1
4/2/2022,119.1
5/2/2022,119.1
6/2/2022,119.1
7/2/2022,119.1
8/2/2022,119.1
9/2/2022,119.1
10/2/2022,119.1
11/2/2022,119.2
12/2/2022,119.2
13/2/2022,119.2
14/2/2022,119.2
15/2/2022,119.2
16/2/2022,119.2
17/2/2022,119.2
18/2/2022,119.2
19/2/2022,119.2
20/2/2022,119.2
21/2/2022,119.2
22/2/2022,119.2
23/2/2022,119.2
24/2/2022,119.2
25/2/2022,119.2
26/2/2022,119.2
27/2/2022,119.2
28/2/2022,119.3
1/3/2022,119.3
2/3/2022,119.3
3/3/2022,119.3
4/3/2022,119.3
5/3/2022,119.3
6/3/2022,119.3
7/3/2022,119.3
8/3/2022,119.3
9/3/2022,119.3
10/3/2022,119.3
11/3/2022,119.3
12/3/2022,119.3
13/3/2022,119.3
14/3/2022,119.3
15/3/2022,119.3
16/3/2022,119.3
17/3/2022,119.4
18/3/2022,119.4
19/3/2022,119.4
20/3/2022,119.4
21/3/2022,119.4
22/3/2022,119.4
23/3/2022,119.4
24/3/2022,119.4
25/3/2022,119.4
26/3/2022,119.4
27/3/2022,119.4
28/3/2022,119.4
29/3/2022,119.4
30/3/2022,119.4
31/3/2022,119.4
1/4/2022,119.4
2/4/2022,119.4
3/4/2022,119.4
4/4/2022,119.5
5/4/2022,119.5
6/4/2022,119.5
7/4/2022,119.5
8/4/2022,119.5
9/4/2022,119.5
10/4/2022,119.5
11/4/2022,119.5
12/4/2022,119.5
13/4/2022,119.5
14/4/2022,119.5
15/4/2022,119.5
16/4/2022,119.5
17/4/2022,119.5
18/4/2022,119.5
19/4/2022,119.5
20/4/2022,119.5
21/4/2022,119.6
22/4/2022,119.6
23/4/2022,119.6
24/4/2022,119.6
25/4/2022,119.6
26/4/2022,119.6
27/4/2022,119.6
28/4/2022,119.6
29/4/2022,119.6
30/4/2022,119.6
1/5/2022,119.6
2/5/2022,119.6
3/5/2022,119.6
4/5/2022,119.6
5/5/2022,119.6
6/5/2022,119.6
7/5/2022,119.6
8/5/2022,119.7
9/5/2022,119.7
10/5/2022,119.7
11/5/2022,119.7
12/5/2022,119.7
13/5/2022,119.7
14/5/2022,119.7
15/5/2022,119.7
16/5/2022,119.7
17/5/2022,119.7
18/5/2022,119.7
19/5/2022,119.7
20/5/2022,119.7
21/5/2022,119.7
22/5/2022,119.7
23/5/2022,119.7
24/5/2022,119.7
25/5/2022,119.8
26/5/2022,119.8
27/5/2022,119.8
28/5/2022,119.8
29/5/2022,119.8
30/5/2022,119.8
31/5/2022,119.8
1/6/2022,119.8
2/6/2022,119.8
3/6/2022,119.8
4/6/2022,119.8
5/6/2022,119.8
6/6/2022,119.8
7/6/2022,119.8
8/6/2022,119.8
9/6/2022,119.8
10/6/2022,119.8
11/6/2022,119.8
12/6/2022,119.9
13/6/2022,119.9
14/6/2022,119.9
15/6/2022,119.9
16/6/2022,119.9
17/6/2022,119.9
18/6/2022,119.9
19/6/2022,119.9
20/6/2022,119.9
21/6/2022,119.9
22/6/2022,119.9
23/6/2022,119.9
24/6/2022,119.9
25/6/2022,119.9
26/6/2022,119.9
27/6/2022,119.9
28/6/2022,119.9
29/6/2022,120
30/6/2022,120
1/7/2022,120
2/7/2022,120
3/7/2022,120
4/7/2022,120
5/7/2022,120
6/7/2022,120
7/7/2022,120
8/7/2022,120
9/7/2022,120
10/7/2022,120
11/7/2022,120
12/7/2022,120
13/7/2022,120
14/7/2022,120
15/7/2022,120
16/7/2022,120.1
17/7/2022,120.1
18/7/2022,120.1
19/7/2022,120.1
20/7/2022,120.1
21/7/2022,120.1
22/7/2022,120.1
23/7/2022,120.1
24/7/2022,120.1
25/7/2022,120.1
26/7/2022,120.1
27/7/2022,120.1
28/7/2022,120.1
29/7/2022,120.1
30/7/2022,120.1
31/7/2022,120.1
1/8/2022,120.1
2/8/2022,120.2
3/8/2022,120.2
4/8/2022,120.2
5/8/2022,120.2
6/8/2022,120.2
7/8/2022,120.2
8/8/2022,120.2
9/8/2022,120.2
10/8/2022,120.2
11/8/2022,120.2
12/8/2022,120.2
13/8/2022,120.2
14/8/2022,120.2
15/8/2022,120.2
16/8/2022,120.2
17/8/2022,120.2
18/8/2022,120.2
19/8/2022,120.3
20/8/2022,120.3
21/8/2022,120.3
22/8/2022,120.3
23/8/2022,120.3
24/8/2022,120.3
25/8/2022,120.3
26/8/2022,120.3
27/8/2022,120.3
28/8/2022,120.3
29/8/2022,120.3
30/8/2022,120.3
31/8/2022,120.3
1/9/2022,120.3
2/9/2022,120.3
3/9/2022,120.3
4/9/2022,120.3
5/9/2022,120.3
6/9/2022,120.4
7/9/2022,120.4
8/9/2022,120.4
9/9/2022,120.4
10/9/2022,120.4
11/9/2022,120.4
12/9/2022,120.4
13/9/2022,120.4
14/9/2022,120.4
15/9/2022,120.4
16/9/2022,120.4
17/9/2022,120.4
18/9/2022,120.4
19/9/2022,120.4
20/9/2022,120.4
21/9/2022,120.4
22/9/2022,120.4
23/9/2022,120.5
24/9/2022,120.5
25/9/2022,120.5
26/9/2022,120.5
27/9/2022,120.5
28/9/2022,120.5
29/9/2022,120.5
30/9/2022,120.5
1/10/2022,120.5
2/10/2022,120.5
3/10/2022,120.5
4/10/2022,120.5
5/10/2022,120.5
6/10/2022,120.5
7/10/2022,120.5
8/10/2022,120.5
9/10/2022,120.5
10/10/2022,120.6
11/10/2022,120.6
12/10/2022,120.6
13/10/2022,120.6
14/10/2022,120.6
15/10/2022,120.6
16/10/2022,120.6
17/10/2022,120.6
18/10/2022,120.6
19/10/2022,120.6
20/10/2022,120.6
21/10/2022,120.6
22/10/2022,120.6
23/10/2022,120.6
24/10/2022,120.6
25/10/2022,120.6
26/10/2022,120.6
27/10/2022,120.7
28/10/2022,120.7
29/10/2022,120.7
30/10/2022,120.7
31/10/2022,120.7
1/11/2022,120.7
2/11/2022,120.7
3/11/2022,120.7
4/11/2022,120.7
5/11/2022,120.7
6/11/2022,120.7
7/11/2022,120.7
8/11/2022,120.7
9/11/2022,120.7
10/11/2022,120.7
11/11/2022,120.7
12/11/2022,120.7
13/11/2022,120.7
14/11/2022,120.8
15/11/2022,120.8
16/11/2022,120.8
17/11/2022,120.8
18/11/2022,120.8
19/11/2022,120.8
20/11/2022,120.8
21/11/2022,120.8
22/11/2022,120.8
23/11/2022,120.8
24/11/2022,120.8
25/11/2022,120.8
26/11/2022,120.8
27/11/2022,120.8
28/11/2022,120.8
29/11/2022,120.8
30/11/2022,120.8
1/12/2022,120.9
2/12/2022,120.9
3/12/2022,120.9
4/12/2022,120.9
5/12/2022,120.9
6/12/2022,120.9
7/12/2022,120.9
8/12/2022,120.9
9/12/2022,120.9
10/12/2022,120.9
11/12/2022,120.9
12/12/2022,120.9
13/12/2022,120.9
14/12/2022,120.9
15/12/2022,120.9
16/12/2022,120.9
17/12/2022,120.9
18/12/2022,121
19/12/2022,121
20/12/2022,121
21/12/2022,121
22/12/2022,121
23/12/2022,121
24/12/2022,121
25/12/2022,121
26/12/2022,121
27/12/2022,121
28/12/2022,121
29/12/2022,121
30/12/2022,121
31/12/2022,121
1/1/2023,121
2/1/2023,121
3/1/2023,121
4/1/2023,121.1
5/1/2023,121.1
6/1/2023,121.1
7/1/2023,121.1
8/1/2023,121.1
9/1/2023,121.1
10/1/2023,121.1
11/1/2023,121.1
12/1/2023,121.1
13/1/2023,121.1
14/1/2023,121.1
15/1/2023,121.1
16/1/2023,121.1
17/1/2023,121.1
18/1/2023,121.1
19/1/2023,121.1
20/1/2023,121.1
21/1/2023,121.1
22/1/2023,121.2
23/1/2023,121.2
24/1/2023,121.2
25/1/2023,121.2
26/1/2023,121.2
27/1/2023,121.2
28/1/2023,121.2
29/1/2023,121.2
30/1/2023,121.2
31/1/2023,121.2
1/2/2023,121.2
2/2/2023,121.2
3/2/2023,121.2
4/2/2023,121.2
5/2/2023,121.2
6/2/2023,121.2
7/2/2023,121.2
8/2/2023,121.3
9/2/2023,121.3
10/2/2023,121.3
11/2/2023,121.3
12/2/2023,121.3
13/2/2023,121.3
14/2/2023,121.3
15/2/2023,121.3
16/2/2023,121.3
17/2/2023,121.3
18/2/2023,121.3
19/2/2023,121.3
20/2/2023,121.3
21/2/2023,121.3
22/2/2023,121.3
23/2/2023,121.3
24/2/2023,121.3
25/2/2023,121.4
26/2/2023,121.4
27/2/2023,121.4
28/2/2023,121.4
1/3/2023,121.4
2/3/2023,121.4
3/3/2023,121.4
4/3/2023,121.4
5/3/2023,121.4
6/3/2023,121.4
7/3/2023,121.4
8/3/2023,121.4
9/3/2023,121.4
10/3/2023,121.4
11/3/2023,121.4
12/3/2023,121.4
13/3/2023,121.4
14/3/2023,121.5
15/3/2023,121.5
16/3/2023,121.5
17/3/2023,121.5
18/3/2023,121.5
19/3/2023,121.5
20/3/2023,121.5
21/3/2023,121.5
22/3/2023,121.5
23/3/2023,121.5
24/3/2023,121.5
25/3/2023,121.5
26/3/2023,121.5
27/3/2023,121.5
28/3/2023,121.5
29/3/2023,121.5
30/3/2023,121.5
31/3/2023,121.6
1/4/2023,121.6
2/4/2023,121.6
3/4/2023,121.6
4/4/2023,121.6
5/4/2023,121.6
6/4/2023,121.6
7/4/2023,121.6
8/4/2023,121.6
9/4/2023,121.6
10/4/2023,121.6
11/4/2023,121.6
12/4/2023,121.6
13/4/2023,121.6
14/4/2023,121.6
15/4/2023,121.6
16/4/2023,121.6
17/4/2023,121.6
18/4/2023,121.7
19/4/2023,121.7
20/4/2023,121.7
21/4/2023,121.7
22/4/2023,121.7
23/4/2023,121.7
24/4/2023,121.7
25/4/2023,121.7
26/4/2023,121.7
27/4/2023,121.7
28/4/2023,121.7
29/4/2023,121.7
30/4/2023,121.7
1/5/2023,121.7
2/5/2023,121.7
3/5/2023,121.7
4/5/2023,121.7
5/5/2023,121.8
6/5/2023,121.8
7/5/2023,121.8
8/5/2023,121.8
9/5/2023,121.8
10/5/2023,121.8
11/5/2023,121.8
12/5/2023,121.8
13/5/2023,121.8
14/5/2023,121.8
15/5/2023,121.8
16/5/2023,121.8
17/5/2023,121.8
18/5/2023,121.8
19/5/2023,121.8
20/5/2023,121.8
21/5/2023,121.8
22/5/2023,121.9
23/5/2023,121.9
24/5/2023,121.9
25/5/2023,121.9
26/5/2023,121.9
27/5/2023,121.9
28/5/2023,121.9
29/5/2023,121.9
30/5/2023,121.9
31/5/2023,121.9
1/6/2023,121.9
2/6/2023,121.9
3/6/2023,121.9
4/6/2023,121.9
5/6/2023,121.9
6/6/2023,121.9
7/6/2023,121.9
8/6/2023,122
9/6/2023,122
10/6/2023,122
11/6/2023,122
12/6/2023,122
13/6/2023,122
14/6/2023,122
15/6/2023,122
16/6/2023,122
17/6/2023,122
18/6/2023,122
19/6/2023,122
20/6/2023,122
21/6/2023,122
22/6/2023,122
23/6/2023,122
24/6/2023,122
25/6/2023,122
26/6/2023,122.1
27/6/2023,122.1
28/6/2023,122.1
29/6/2023,122.1
30/6/2023,122.1
1/7/2023,122.1
2/7/2023,122.1
3/7/2023,122.1
4/7/2023,122.1
5/7/2023,122.1
6/7/2023,122.1
7/7/2023,122.1
8/7/2023,122.1
9/7/2023,122.1
10/7/2023,122.1
11/7/2023,122.1
12/7/2023,122.1
13/7/2023,122.2
14/7/2023,122.2
15/7/2023,122.2
16/7/2023,122.2
17/7/2023,122.2
18/7/2023,122.2
19/7/2023,122.2
20/7/2023,122.2
21/7/2023,122.2
22/7/2023,122.2
23/7/2023,122.2
24/7/2023,122.2
25/7/2023,122.2
26/7/2023,122.2
27/7/2023,122.2
28/7/2023,122.2
29/7/2023,122.2
30/7/2023,122.3
31/7/2023,122.3
1/8/2023,122.3
2/8/2023,122.3
3/8/2023,122.3
4/8/2023,122.3
5/8/2023,122.3
6/8/2023,122.3
7/8/2023,122.3
8/8/2023,122.3
9/8/2023,122.3
10/8/2023,122.3
11/8/2023,122.3
12/8/2023,122.3
13/8/2023,122.3
14/8/2023,122.3
15/8/2023,122.3
16/8/2023,122.4
17/8/2023,122.4
18/8/2023,122.4
19/8/2023,122.4
20/8/2023,122.4
21/8/2023,122.4
22/8/2023,122.4
23/8/2023,122.4
24/8/2023,122.4
25/8/2023,122.4
26/8/2023,122.4
27/8/2023,122.4
28/8/2023,122.4
29/8/2023,122.4
30/8/2023,122.4
31/8/2023,122.4
1/9/2023,122.4
2/9/2023,122.4
3/9/2023,122.5
4/9/2023,122.5
5/9/2023,122.5
6/9/2023,122.5
7/9/2023,122.5
8/9/2023,122.5
9/9/2023,122.5
10/9/2023,122.5
11/9/2023,122.5
12/9/2023,122.5
13/9/2023,122.5
14/9/2023,122.5
15/9/2023,122.5
16/9/2023,122.5
17/9/2023,122.5
18/9/2023,122.5
19/9/2023,122.5
20/9/2023,122.6
21/9/2023,122.6
22/9/2023,122.6
23/9/2023,122.6
24/9/2023,122.6
25/9/2023,122.6
26/9/2023,122.6
27/9/2023,122.6
28/9/2023,122.6
29/9/2023,122.6
30/9/2023,122.6
1/10/2023,122.6
2/10/2023,122.6
3/10/2023,122.6
4/10/2023,122.6
5/10/2023,122.6
6/10/2023,122.6
7/10/2023,122.7
8/10/2023,122.7
9/10/2023,122.7
10/10/2023,122.7
11/10/2023,122.7
12/10/2023,122.7
13/10/2023,122.7
14/10/2023,122.7
15/10/2023,122.7
16/10/2023,122.7
17/10/2023,122.7
18/10/2023,122.7
19/10/2023,122.7
20/10/2023,122.7
21/10/2023,122.7
22/10/2023,122.7
23/10/2023,122.7
24/10/2023,122.8
25/10/2023,122.8
26/10/2023,122.8
27/10/2023,122.8
28/10/2023,122.8
29/10/2023,122.8
30/10/2023,122.8
31/10/2023,122.8
1/11/2023,122.8
2/11/2023,122.8
3/11/2023,122.8
4/11/2023,122.8
5/11/2023,122.8
6/11/2023,122.8
7/11/2023,122.8
8/11/2023,122.8
9/11/2023,122.8
10/11/2023,122.9
11/11/2023,122.9
12/11/2023,122.9
13/11/2023,122.9
14/11/2023,122.9
15/11/2023,122.9
16/11/2023,122.9
17/11/2023,122.9
18/11/2023,122.9
19/11/2023,122.9
20/11/2023,122.9
21/11/2023,122.9
22/11/2023,122.9
23/11/2023,122.9
24/11/2023,122.9
25/11/2023,122.9
26/11/2023,122.9
27/11/2023,122.9
28/11/2023,123
29/11/2023,123
30/11/2023,123
1/12/2023,123
2/12/2023,123
3/12/2023,123
4/12/2023,123
5/12/2023,123
6/12/2023,123
7/12/2023,123
8/12/2023,123
9/12/2023,123
10/12/2023,123
11/12/2023,123
12/12/2023,123
13/12/2023,123
14/12/2023,123
15/12/2023,123.1
16/12/2023,123.1
17/12/2023,123.1
18/12/2023,123.1
19/12/2023,123.1
20/12/2023,123.1
21/12/2023,123.1
22/12/2023,123.1
23/12/2023,123.1
24/12/2023,123.1
25/12/2023,123.1
26/12/2023,123.1
27/12/2023,123.1
28/12/2023,123.1
29/12/2023,123.1
30/12/2023,123.1
31/12/2023,123.1
1/1/2024,123.2
2/1/2024,123.2
3/1/2024,123.2
4/1/2024,123.2
5/1/2024,123.2
6/1/2024,123.2
7/1/2024,123.2
8/1/2024,123.2
9/1/2024,123.2
10/1/2024,123.2
11/1/2024,123.2
12/1/2024,123.2
13/1/2024,123.2
14/1/2024,123.2
15/1/2024,123.2
16/1/2024,123.2
17/1/2024,123.2
18/1/2024,123.3
19/1/2024,123.3
20/1/2024,123.3
21/1/2024,123.3
22/1/2024,123.3
23/1/2024,123.3
24/1/2024,123.3
25/1/2024,123.3
26/1/2024,123.3
27/1/2024,123.3
28/1/2024,123.3
29/1/2024,123.3
30/1/2024,123.3
31/1/2024,123.3
1/2/2024,123.3
2/2/2024,123.3
3/2/2024,123.3
4/2/2024,123.3
5/2/2024,123.4
6/2/2024,123.4
7/2/2024,123.4
8/2/2024,123.4
9/2/2024,123.4
10/2/2024,123.4
11/2/2024,123.4
12/2/2024,123.4
13/2/2024,123.4
14/2/2024,123.4
15/2/2024,123.4
16/2/2024,123.4
17/2/2024,123.4
18/2/2024,123.4
19/2/2024,123.4
20/2/2024,123.4
21/2/2024,123.4
22/2/2024,123.5
23/2/2024,123.5
24/2/2024,123.5
25/2/2024,123.5
26/2/2024,123.5
27/2/2024,123.5
28/2/2024,123.5
29/2/2024,123.5
1/3/2024,123.5
